X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691433.92;6468463.03;6.213;5;16128;16128;13056;23808;40177.0;Не определено
691434.24;6468463.26;0.0;2;17152;17920;13568;33280;40177.0;Не определено
691430.03;6468461.61;5.666;5;7168;7936;9728;15616;30563.0;Не определено
691430.19;6468461.71;8.418;5;7168;7936;9728;15616;30563.0;Не определено
691430.86;6468462.16;7.869;5;7680;8704;8960;15616;30563.0;Не определено
691431.56;6468462.62;7.734;5;6656;7168;6912;14336;30563.0;Не определено
691432.94;6468463.51;7.379;5;12800;11520;13312;18176;40177.0;Не определено
691433.66;6468463.99;7.789;5;25600;22272;20224;32256;40177.0;Не определено
691433.93;6468464.19;0.0;2;25344;26368;19968;34304;40177.0;Не определено
691434.31;6468464.42;6.771;5;30976;27648;22784;40448;40177.0;Не определено
691434.63;6468464.65;0.0;2;33792;29696;23296;41472;40177.0;Не определено
691437.69;6468466.65;3.901;1;35328;31232;24576;41984;54529.0;Не определено
691430.55;6468463.21;9.389;5;18944;24320;15872;53760;30563.0;Не определено
691430.88;6468463.43;2.98;5;11776;15616;10240;42240;30563.0;Не определено
691431.14;6468463.59;7.472;5;8448;11776;7424;37120;30563.0;Не определено
691431.59;6468463.9;3.034;5;24320;28160;20224;54272;30563.0;Не определено
691431.75;6468464.0;5.984;5;20992;25088;17664;49408;30563.0;Не определено
691432.57;6468464.53;7.474;5;20480;21760;16128;41984;40177.0;Не определено
691433.22;6468464.96;7.111;5;26880;26880;20224;46592;40177.0;Не определено
691433.72;6468465.3;3.107;5;31488;36096;25344;55040;40177.0;Не определено
691433.55;6468465.19;0.0;2;31488;33024;24320;52992;40177.0;Не определено
691433.93;6468465.42;6.874;5;28160;32512;21248;52224;40177.0;Не определено
691433.85;6468465.37;5.386;5;27136;30976;20480;48128;40177.0;Не определено
691434.47;6468465.78;4.139;5;30464;31488;22016;48384;40177.0;Не определено
691434.23;6468465.65;0.0;2;26112;28928;18688;49408;40177.0;Не определено
691435.16;6468466.24;4.29;5;29184;29184;20480;44800;41490.0;Не определено
691434.92;6468466.1;0.0;2;33024;33536;24064;49664;41490.0;Не определено
691430.46;6468464.21;6.158;5;26112;32000;17664;55552;30563.0;Не определено
691430.77;6468464.42;0.0;2;24320;30464;17664;56320;30563.0;Не определено
691430.86;6468464.48;1.578;5;21248;26624;16640;53504;30563.0;Не определено
691431.48;6468464.89;0.0;2;24576;29184;18432;55296;30563.0;Не определено
691431.8;6468465.1;5.703;5;16128;19712;13312;39680;40177.0;Не определено
691432.17;6468465.35;0.0;2;12288;15616;10496;39680;40177.0;Не определено
691432.47;6468465.53;5.284;5;24320;29696;18688;53248;40177.0;Не определено
691432.89;6468465.82;0.0;2;22784;29696;16128;50688;40177.0;Не определено
691433.13;6468465.97;4.324;5;19456;26112;13824;49664;40177.0;Не определено
691434.61;6468466.94;5.782;5;18432;23808;13824;50176;41490.0;Не определено
691435.27;6468467.37;4.285;5;29952;29952;21248;45824;41490.0;Не определено
691435.71;6468467.67;0.0;2;33536;30464;23808;45312;41490.0;Не определено
691430.15;6468465.04;0.0;2;24320;28672;19968;56320;30563.0;Не определено
691430.84;6468465.49;0.0;2;11776;16640;9472;41216;30563.0;Не определено
691432.27;6468466.43;0.0;2;20480;24576;17152;51456;40177.0;Не определено
691433.34;6468467.12;7.29;5;20480;25856;15360;51200;41490.0;Не определено
691433.25;6468467.07;5.733;5;20480;25856;15360;51200;41490.0;Не определено
691434.07;6468467.6;7.581;5;11520;15872;11264;33280;41490.0;Не определено
691434.69;6468468.01;5.987;5;6400;9216;5632;29184;41490.0;Не определено
691434.62;6468467.97;4.703;5;9984;12800;8448;37888;41490.0;Не определено
691435.22;6468468.36;3.865;5;14592;16384;12288;37120;41490.0;Не определено
691435.01;6468468.23;0.0;2;9216;12032;8448;34560;41490.0;Не определено
691432.27;6468467.67;0.0;2;6400;7936;6912;24064;41490.0;Не определено
691432.54;6468467.84;4.955;5;6400;8192;6400;25344;41490.0;Не определено
691433.22;6468468.28;4.372;5;5376;6400;6656;23808;41490.0;Не определено
691433.3;6468468.33;5.86;5;5376;6400;6656;23808;41490.0;Не определено
691433.95;6468468.76;5.118;5;9472;12032;9728;34048;41490.0;Не определено
691433.66;6468468.59;0.0;2;5120;6656;6656;26112;41490.0;Не определено
691434.56;6468469.17;3.76;5;18688;25088;16896;51200;41490.0;Не определено
691434.36;6468469.04;0.0;2;16384;21248;14080;49408;41490.0;Не определено
691430.23;6468467.67;2.979;5;7168;7680;7424;14336;38339.0;Не определено
691431.01;6468468.18;3.766;5;8192;8448;8960;18432;38339.0;Не определено
691431.47;6468468.49;0.0;2;7168;7424;8704;15104;38339.0;Не определено
691431.72;6468468.65;4.4;5;9472;9216;11264;14592;38339.0;Не определено
691430.03;6468468.93;6.433;5;8704;8960;9472;20992;38339.0;Не определено
691430.72;6468469.38;6.044;5;4864;6400;6400;18944;38339.0;Не определено
691431.34;6468469.79;4.861;5;7680;9216;8192;21248;38339.0;Не определено
691431.07;6468469.62;0.0;2;7424;8704;9472;21504;38339.0;Не определено
691429.66;6468470.45;6.54;5;23552;30208;18176;55552;38339.0;Не определено
691428.11;6468470.29;7.248;5;4864;7680;6144;21760;38339.0;Не определено
691427.02;6468470.21;4.586;5;9216;9728;9472;20736;38339.0;Не определено
691426.7;6468470.18;0.0;2;8192;8192;8192;12288;38339.0;Не определено
691428.86;6468471.5;0.0;2;23552;29440;17664;55040;38339.0;Не определено
691427.98;6468471.43;0.0;2;18176;22528;13824;47616;38339.0;Не определено
691427.19;6468471.35;0.0;2;17664;21248;15360;43264;38339.0;Не определено
691429.97;6468478.25;0.0;2;11008;12288;10752;16896;42817.0;Не определено
691429.18;6468478.18;0.0;2;23040;23552;18176;26368;42817.0;Не определено
691427.48;6468478.01;0.0;2;20736;19200;16128;30464;42817.0;Не определено
691429.8;6468479.22;4.418;5;11776;13312;10240;31488;42817.0;Не определено
691429.9;6468479.23;5.88;5;11776;13312;10240;31488;42817.0;Не определено
691429.03;6468479.15;4.486;5;24576;25600;18688;39424;42817.0;Не определено
691429.13;6468479.16;5.996;5;24576;25600;18688;39424;42817.0;Не определено
691428.22;6468479.07;5.75;5;29696;30976;20736;50176;42817.0;Не определено
691428.04;6468479.94;6.778;5;25344;30976;18944;54272;42817.0;Не определено
691427.03;6468479.85;4.164;5;31744;29696;23808;37888;42817.0;Не определено
691429.92;6468470.08;0.0;2;18944;24576;14592;48640;38339.0;Не определено
691428.89;6468470.09;8.191;5;20736;25856;16384;52992;38339.0;Не определено
691429.5;6468470.49;6.473;5;23552;30208;17920;55296;38339.0;Не определено
691429.57;6468470.53;7.843;5;23552;30208;17920;55296;38339.0;Не определено
691429.85;6468470.73;0.0;2;19712;26368;14848;52224;38339.0;Не определено
691426.92;6468470.18;0.0;2;7424;7168;8448;13056;38339.0;Не определено
691427.66;6468470.67;0.0;2;22016;26112;16128;48128;38339.0;Не определено
691428.0;6468470.88;5.989;5;15616;20224;13568;40704;38339.0;Не определено
691428.36;6468471.13;0.0;2;17920;23040;14080;47360;38339.0;Не определено
691428.72;6468471.36;6.365;5;20736;26624;15360;52224;38339.0;Не определено
691426.7;6468471.45;0.0;2;12544;11776;10496;19968;38339.0;Не определено
691429.48;6468478.62;0.0;2;13312;12288;12032;20224;42817.0;Не определено
691429.63;6468478.72;2.664;5;13056;13568;12800;18688;42817.0;Не определено
691429.72;6468478.76;4.203;5;13056;13568;12800;18688;42817.0;Не определено
691427.2;6468478.37;4.614;5;21504;20480;18176;26624;42817.0;Не определено
691427.99;6468478.88;5.729;5;28160;27136;19712;42240;42817.0;Не определено
691428.68;6468479.34;6.369;5;27648;30976;19712;51712;42817.0;Не определено
691429.35;6468479.78;5.453;5;22528;23552;16640;43776;42817.0;Не определено
691430.1;6468470.5;0.0;2;23296;30208;18688;53248;38339.0;Не определено
691430.39;6468470.53;4.294;5;18176;24320;15104;44288;38339.0;Не определено
691430.8;6468478.33;0.0;2;11008;11264;9728;15872;42817.0;Не определено
691431.01;6468478.35;3.072;5;16640;15616;13312;20992;42817.0;Не определено
691430.18;6468478.27;3.32;5;12288;11776;12032;16640;42817.0;Не определено
691431.5;6468479.38;4.386;5;32512;31232;23808;47872;42817.0;Не определено
691430.68;6468479.3;4.991;5;27136;31232;19712;50944;42817.0;Не определено
691430.18;6468470.24;4.509;5;19712;25856;16640;49152;38339.0;Не определено
691431.24;6468478.36;0.0;2;31488;27904;25088;38144;42817.0;Не определено
691431.46;6468478.5;4.015;5;30976;25088;23040;36096;42817.0;Не определено
691431.92;6468478.81;0.0;2;31744;28928;24320;41728;42817.0;Не определено
691432.12;6468478.93;3.599;5;29952;26624;22528;41216;42817.0;Не определено
691430.47;6468479.25;5.026;5;26880;29696;19456;50432;42817.0;Не определено
691431.18;6468479.72;4.781;5;28416;33536;20992;52736;42817.0;Не определено
691449.43;6468460.8;6.971;5;25856;27136;16896;48384;25693.0;Не определено
691448.79;6468461.74;0.0;2;38912;33792;26880;45056;25693.0;Не определено
691449.11;6468461.76;5.045;5;39936;36352;27392;46336;25693.0;Не определено
691449.17;6468461.76;6.143;5;39936;36352;27392;46336;25693.0;Не определено
691449.28;6468463.53;5.503;5;23552;27392;16896;46848;28692.0;Не определено
691449.23;6468464.75;7.443;5;25856;29696;19712;49920;28692.0;Не определено
691448.01;6468464.65;0.0;2;33536;30976;21760;38656;28692.0;Не определено
691449.77;6468465.78;9.216;5;19968;27136;14848;52224;28692.0;Не определено
691449.63;6468465.77;6.807;5;19968;27136;14848;52224;28692.0;Не определено
691449.52;6468465.76;5.032;5;20992;29184;16384;55552;28692.0;Не определено
691449.86;6468460.2;7.981;5;33024;36352;22016;54016;25693.0;Не определено
691449.32;6468461.16;5.936;5;26880;27136;19200;44288;25693.0;Не определено
691449.0;6468460.95;0.0;2;34560;34048;24064;47872;25693.0;Не определено
691449.51;6468461.29;9.773;5;25344;25344;18176;44032;25693.0;Не определено
691449.14;6468462.02;0.0;2;36096;34048;24576;48896;25693.0;Не определено
691449.42;6468462.21;5.365;5;19712;26880;12032;49920;25693.0;Не определено
691449.52;6468462.28;7.484;5;19712;26880;12032;49920;25693.0;Не определено
691449.84;6468463.81;10.054;5;27392;33280;19456;54016;28692.0;Не определено
691448.18;6468464.15;0.0;2;40960;37632;28672;44288;28692.0;Не определено
691448.57;6468464.41;7.624;5;38400;35584;27392;44032;28692.0;Не определено
691449.24;6468464.85;7.268;5;20992;25600;14848;49152;28692.0;Не определено
691449.33;6468464.9;8.898;5;20992;25600;14848;49152;28692.0;Не определено
691449.19;6468466.22;7.001;5;28928;33280;19200;53248;28692.0;Не определено
691449.91;6468466.68;7.703;5;16640;22272;12544;49920;28692.0;Не определено
691449.52;6468466.45;0.0;2;26624;33536;19968;56576;28692.0;Не определено
691453.58;6468460.02;3.53;5;8448;8704;9728;19712;25693.0;Не определено
691453.64;6468460.03;4.542;5;11008;11008;11520;20480;25693.0;Не определено
691453.98;6468461.26;0.0;2;8960;11776;8192;24832;25693.0;Не определено
691454.14;6468461.27;2.742;5;8192;9472;7936;19200;25693.0;Не определено
691454.25;6468461.27;4.594;5;10240;10240;9728;18688;25693.0;Не определено
691453.44;6468461.2;4.557;5;11264;13568;8192;34304;25693.0;Не определено
691453.67;6468461.21;8.354;5;10496;13312;8960;31232;25693.0;Не определено
691452.76;6468461.12;7.651;5;12544;16384;10496;37376;25693.0;Не определено
691452.86;6468461.13;9.238;5;13568;16896;12288;37376;25693.0;Не определено
691452.13;6468461.06;10.754;5;11520;16896;6400;46848;25693.0;Не определено
691450.43;6468460.89;10.406;5;23040;27392;15872;52224;25693.0;Не определено
691450.51;6468460.89;11.728;5;23040;27392;15872;52224;25693.0;Не определено
691453.79;6468462.23;0.0;2;10496;15360;8192;39424;25693.0;Не определено
691453.99;6468462.24;3.517;5;16128;20224;13312;40960;25693.0;Не определено
691453.29;6468462.17;5.914;5;8192;12032;6144;36608;25693.0;Не определено
691452.57;6468462.1;6.822;5;24576;31232;18944;54016;25693.0;Не определено
691452.65;6468462.1;8.245;5;22528;28928;18176;52992;25693.0;Не определено
691451.98;6468462.03;11.191;5;25088;32768;16896;55296;25693.0;Не определено
691450.26;6468461.86;9.499;5;28160;33280;20224;54784;25693.0;Не определено
691450.17;6468461.86;7.995;5;27648;33024;18688;55552;25693.0;Не определено
691453.23;6468462.97;3.717;5;15872;20992;11520;46080;28692.0;Не определено
691452.45;6468462.9;4.609;5;24064;29952;19200;52992;25693.0;Не определено
691452.61;6468462.91;7.248;5;22528;28416;17664;52992;25693.0;Не определено
691451.9;6468462.84;8.644;5;17152;23040;12288;47616;25693.0;Не определено
691450.96;6468462.74;7.461;5;27648;35072;18688;55552;25693.0;Не определено
691451.04;6468462.74;8.907;5;26624;34560;17408;56064;25693.0;Не определено
691451.14;6468462.76;10.542;5;26624;34560;17408;56064;25693.0;Не определено
691450.14;6468462.66;7.375;5;25088;30208;17152;53248;25693.0;Не определено
691453.87;6468463.98;0.0;2;4608;7424;5888;17152;28692.0;Не определено
691453.1;6468463.91;0.0;2;17152;23040;12288;49152;28692.0;Не определено
691453.25;6468463.92;2.716;5;21248;25856;15616;49920;28692.0;Не определено
691453.6;6468463.94;8.873;5;14080;17920;9984;39424;28692.0;Не определено
691452.5;6468463.84;3.686;5;15872;22528;11008;48896;28692.0;Не определено
691451.9;6468463.78;8.143;5;27136;33536;18944;54528;28692.0;Не определено
691451.99;6468463.79;9.626;5;27136;33536;18944;54528;28692.0;Не определено
691451.04;6468463.69;6.949;5;19200;25088;13824;49664;28692.0;Не определено
691451.15;6468463.71;8.884;5;19200;25088;13824;49664;28692.0;Не определено
691453.75;6468465.21;0.0;2;6656;8192;8192;13568;28692.0;Не определено
691453.96;6468465.22;3.581;5;8960;9984;10240;12288;28692.0;Не определено
691454.11;6468465.23;6.128;5;5632;5632;7680;8704;28692.0;Не определено
691453.37;6468465.15;8.137;5;6144;6912;9216;18944;28692.0;Не определено
691452.58;6468465.08;7.424;5;14080;19456;11008;39168;28692.0;Не определено
691451.16;6468464.94;11.545;5;23296;29184;17408;54016;28692.0;Не определено
691453.61;6468466.16;4.472;5;11264;14080;12544;25856;28692.0;Не определено
691453.35;6468466.15;0.0;2;5888;8448;6144;25344;28692.0;Не определено
691452.99;6468466.1;6.753;5;8704;9984;8192;27648;28692.0;Не определено
691452.89;6468466.09;4.888;5;8704;9984;8192;27648;28692.0;Не определено
691452.74;6468466.08;2.38;5;7936;9472;8448;26880;28692.0;Не определено
691452.09;6468466.01;6.273;5;3328;5632;4864;22784;28692.0;Не определено
691451.54;6468465.95;10.287;5;16128;20224;13312;36608;28692.0;Не определено
691451.37;6468465.94;7.463;5;22784;27136;18944;47360;28692.0;Не определено
691450.73;6468465.87;10.617;5;15872;20736;12544;43264;28692.0;Не определено
691453.37;6468467.21;0.0;2;8960;13568;7424;32256;28692.0;Не определено
691452.59;6468467.13;0.0;2;8960;12288;7168;34304;28692.0;Не определено
691452.79;6468467.15;3.442;5;10496;14336;8960;38400;28692.0;Не определено
691452.96;6468467.16;6.35;5;10240;15104;9984;37632;28692.0;Не определено
691452.19;6468467.08;7.218;5;9472;12544;9472;28160;28692.0;Не определено
691452.1;6468467.08;5.78;5;9472;12544;9472;28160;28692.0;Не определено
691451.39;6468467.01;7.775;5;4864;7168;5888;25600;28692.0;Не определено
691450.11;6468466.89;0.0;2;21760;26112;16896;52480;28692.0;Не определено
691453.59;6468460.25;4.685;5;6656;6912;7936;20736;25693.0;Не определено
691453.43;6468460.16;1.395;5;8448;8704;9728;19712;25693.0;Не определено
691454.16;6468460.64;1.678;5;12288;12032;10752;24576;25693.0;Не определено
691454.08;6468460.59;0.0;2;15872;15104;13312;29440;25693.0;Не определено
691451.98;6468460.13;7.975;5;14848;19712;12544;42240;25693.0;Не определено
691452.06;6468460.17;9.532;5;9216;13056;8192;32000;25693.0;Не определено
691452.75;6468460.63;9.473;5;11264;14336;11264;33536;25693.0;Не определено
691453.18;6468460.92;4.131;5;13312;15872;13056;30208;25693.0;Не определено
691453.39;6468461.05;8.294;5;8192;10240;7424;27904;25693.0;Не определено
691453.8;6468461.33;2.781;5;8960;11776;8192;24832;25693.0;Не определено
691453.87;6468461.38;4.379;5;8960;11776;8192;24832;25693.0;Не определено
691454.35;6468461.71;0.0;2;9728;9984;8704;19712;25693.0;Не определено
691450.85;6468460.83;12.965;1;18688;24320;12544;51712;25693.0;Не определено
691451.5;6468461.27;11.998;5;21760;27136;17152;52736;25693.0;Не определено
691452.59;6468461.99;6.183;5;24832;30976;18176;56064;25693.0;Не определено
691453.28;6468462.44;6.268;5;16384;21248;13568;44544;25693.0;Не определено
691453.16;6468462.37;3.888;5;10752;15872;8704;39936;25693.0;Не определено
691450.32;6468461.81;12.063;5;28160;33280;20224;54784;25693.0;Не определено
691450.18;6468461.72;9.371;5;26880;31232;17920;53504;25693.0;Не определено
691450.95;6468462.22;10.147;5;17664;23040;12544;52224;25693.0;Не определено
691451.58;6468462.64;9.321;5;22016;28928;15872;54784;25693.0;Не определено
691452.23;6468463.07;8.552;5;20224;26880;15360;49920;28692.0;Не определено
691452.17;6468463.03;7.379;5;26880;33536;22016;53760;28692.0;Не определено
691452.94;6468463.54;8.277;5;18688;25344;13312;50688;28692.0;Не определено
691452.69;6468463.38;3.22;5;19200;25088;13824;48896;28692.0;Не определено
691453.2;6468463.73;0.0;2;21504;26112;15360;49408;28692.0;Не определено
691453.35;6468463.81;2.984;5;21248;25856;15616;49920;28692.0;Не определено
691453.91;6468464.2;0.0;2;6912;8960;6144;16384;28692.0;Не определено
691450.83;6468463.14;5.746;5;20224;24832;15104;51200;28692.0;Не определено
691450.93;6468463.19;7.623;5;20224;24832;15104;51200;28692.0;Не определено
691450.99;6468463.23;8.959;5;23552;29440;18688;55296;28692.0;Не определено
691451.68;6468463.69;8.128;5;25088;31232;17920;55296;28692.0;Не определено
691451.75;6468463.73;9.594;5;25088;31232;17920;55296;28692.0;Не определено
691452.33;6468464.12;8.359;5;17920;23040;14080;45568;28692.0;Не определено
691452.36;6468464.14;8.962;5;17920;23040;14080;45568;28692.0;Не определено
691452.99;6468464.55;7.213;5;12288;15360;9216;33536;28692.0;Не определено
691453.31;6468464.78;0.0;2;8448;11264;7168;26112;28692.0;Не определено
691453.6;6468464.96;5.934;5;8192;9728;8704;20480;28692.0;Не определено
691453.67;6468465.0;7.31;5;10240;12032;10240;22528;28692.0;Не определено
691450.64;6468464.33;11.674;5;18944;25600;13568;49920;28692.0;Не определено
691450.57;6468464.29;10.297;5;17152;23808;12288;48384;28692.0;Не определено
691451.33;6468464.79;11.533;5;21504;27392;16640;51968;28692.0;Не определено
691451.97;6468465.21;10.516;5;18688;24576;13824;45312;28692.0;Не определено
691451.87;6468465.15;8.415;5;21248;27648;16896;49152;28692.0;Не определено
691452.57;6468465.61;8.725;5;7936;11008;8448;24320;28692.0;Не определено
691453.05;6468465.93;4.067;5;7936;9472;6912;22528;28692.0;Не определено
691452.85;6468465.82;0.0;2;8960;9728;7424;24064;28692.0;Не определено
691453.75;6468466.39;3.923;5;8960;12544;8704;26880;28692.0;Не определено
691453.55;6468466.28;0.0;2;9472;13056;8704;29952;28692.0;Не определено
691450.06;6468465.38;9.082;5;19968;25088;15616;49920;28692.0;Не определено
691450.12;6468465.42;10.258;5;15360;20992;11776;44800;28692.0;Не определено
691451.36;6468466.24;7.549;5;3328;5888;3584;22016;28692.0;Не определено
691451.97;6468466.65;5.835;5;8448;11008;8192;27904;28692.0;Не определено
691452.03;6468466.68;6.996;5;9216;12032;8448;29696;28692.0;Не определено
691452.37;6468466.92;0.0;2;11520;14592;11008;30720;28692.0;Не определено
691452.53;6468467.02;3.432;5;8960;12288;7168;34304;28692.0;Не определено
691452.68;6468467.11;6.27;5;10496;14336;8960;38400;28692.0;Не определено
691453.07;6468467.39;0.0;2;13056;18176;11008;38144;28692.0;Не определено
691450.19;6468466.89;0.0;2;21760;26112;16896;52480;28692.0;Не определено
691450.93;6468467.38;0.0;2;12288;17152;11520;39168;28692.0;Не определено
691451.33;6468467.62;8.182;5;12800;16384;9728;38912;28692.0;Не определено
691451.58;6468467.81;0.0;2;13056;17152;10496;39168;28692.0;Не определено
691452.9;6468470.74;0.0;2;9728;9472;10752;11008;53358.0;Не определено
691452.55;6468470.74;3.34;1;10496;10752;12032;12800;53358.0;Не определено
691429.61;6468480.09;5.409;5;25344;29696;18176;51456;42817.0;Не определено
691428.83;6468480.02;6.894;5;25088;30720;18688;54016;42817.0;Не определено
691429.19;6468481.18;0.0;2;25088;31744;19712;56576;42817.0;Не определено
691429.57;6468481.21;5.737;5;22016;27648;15616;51968;42817.0;Не определено
691428.36;6468481.1;0.0;2;22272;26880;16128;51968;42817.0;Не определено
691428.76;6468481.13;6.039;5;23808;30464;18432;54272;42817.0;Не определено
691427.84;6468481.04;4.844;5;17152;21248;11776;48128;42817.0;Не определено
691427.95;6468481.05;6.502;5;17152;21248;11776;48128;42817.0;Не определено
691427.52;6468481.02;0.0;2;22784;28160;18176;53248;42817.0;Не определено
691429.06;6468486.16;3.298;1;12032;12800;14592;16384;53643.0;Не определено
691429.99;6468480.2;4.198;5;25344;30464;17408;52224;42817.0;Не определено
691429.76;6468480.06;0.0;2;25344;29696;18176;51456;42817.0;Не определено
691428.38;6468480.46;7.089;5;22784;28416;16640;52736;42817.0;Не определено
691429.0;6468480.87;5.9;5;25856;32512;20480;55040;42817.0;Не определено
691428.67;6468480.67;0.0;2;22784;27648;16128;52224;42817.0;Не определено
691429.36;6468481.13;0.0;2;22528;29184;17152;54784;42817.0;Не определено
691429.1;6468486.23;0.0;2;12032;12800;14592;15616;53643.0;Не определено
691431.78;6468480.31;0.0;2;28416;33536;20480;51968;42817.0;Не определено
691431.22;6468480.25;4.729;5;28160;35072;20992;53248;42817.0;Не определено
691430.4;6468480.17;5.023;5;29184;35584;21504;54272;42817.0;Не определено
691431.59;6468480.0;0.0;2;28928;33536;20736;50432;42817.0;Не определено
691431.8;6468480.13;3.761;5;33280;36096;25344;50432;42817.0;Не определено
691430.4;6468480.48;0.0;2;26624;32512;19200;52736;42817.0;Не определено
691430.66;6468480.64;4.543;5;25344;30464;16896;52480;42817.0;Не определено
691423.04;6468498.22;0.0;2;34048;31744;23296;45056;52067.0;Не определено
691423.26;6468498.24;3.263;1;39424;35584;27648;44544;52067.0;Не определено
691422.52;6468498.17;3.643;1;31488;33536;23552;49152;52067.0;Не определено
691421.61;6468498.08;3.261;1;32512;29696;22016;39424;52067.0;Не определено
691422.13;6468498.42;3.695;1;28160;31488;20480;50944;52067.0;Не определено
691431.96;6468490.44;3.766;5;32512;29440;25344;40448;52019.0;Не определено
691431.74;6468490.31;0.0;2;32256;30208;25344;41728;52019.0;Не определено
691431.61;6468491.39;2.907;1;34560;31232;27136;44800;52019.0;Не определено
691449.48;6468483.1;4.581;5;35584;32512;28416;45568;50237.0;Не определено
691449.24;6468483.08;0.245;1;32768;28928;24064;41984;50237.0;Не определено
691449.05;6468484.05;3.407;5;32768;29696;24064;43776;53857.0;Не определено
691448.83;6468488.04;0.0;2;24576;22016;18944;36608;51958.0;Не определено
691448.08;6468487.96;0.181;1;40448;38656;31232;48128;51958.0;Не определено
691448.75;6468489.23;4.664;1;28928;26624;22272;40192;51958.0;Не определено
691449.05;6468482.66;3.379;5;36608;33536;26880;43008;50237.0;Не определено
691449.01;6468483.34;3.935;5;35072;31232;25344;43264;50237.0;Не определено
691448.85;6468488.47;0.0;2;24576;22016;18944;35072;51958.0;Не определено
691449.02;6468488.58;3.54;1;20480;18688;16128;29184;51958.0;Не определено
691450.1;6468480.16;2.489;1;30208;28416;21760;42240;52238.0;Не определено
691450.19;6468480.17;4.013;1;30208;28416;21760;42240;52238.0;Не определено
691447.38;6468490.9;0.0;2;36096;32768;28416;44288;52794.0;Не определено
691447.61;6468490.92;4.051;1;28416;25344;21248;38656;52794.0;Не определено
691447.78;6468494.34;0.0;2;30208;28160;24832;43008;52344.0;Не определено
691448.0;6468494.35;3.733;1;22016;20992;18688;33024;52344.0;Не определено
691447.0;6468494.27;0.049;1;36096;33024;26368;47104;52344.0;Не определено
691447.27;6468494.28;4.792;1;37120;34304;28672;50176;52344.0;Не определено
691447.74;6468490.63;0.0;2;32000;28928;24832;43776;52794.0;Не определено
691447.88;6468490.72;3.031;1;32256;29184;25088;44800;52794.0;Не определено
691448.38;6468491.05;0.0;2;26624;24064;20992;40960;52794.0;Не определено
691447.17;6468494.61;0.0;2;37120;34560;27648;45312;52344.0;Не определено
691447.36;6468494.73;4.138;1;37376;34560;29440;47616;52344.0;Не определено
691399.34;6468500.22;0.0;2;33024;34304;24064;50432;63.0;Не определено
691398.52;6468500.14;0.0;2;31488;33024;24320;49920;63.0;Не определено
691399.18;6468500.16;20.175;5;30720;33024;22016;49152;63.0;Не определено
691397.64;6468500.06;0.0;2;34304;33280;23552;49920;63.0;Не определено
691397.92;6468500.04;25.119;5;32512;31488;21760;48896;63.0;Не определено
691398.63;6468500.04;20.123;5;29184;30720;21504;48896;63.0;Не определено
691398.8;6468500.2;0.0;2;29952;32000;22016;50688;63.0;Не определено
691399.47;6468500.64;0.0;2;33024;36096;24320;49920;63.0;Не определено
691395.38;6468517.2;2.551;1;27904;26112;22016;33280;48908.0;Не определено
691395.19;6468517.19;0.0;2;37888;33536;28416;41984;48908.0;Не определено
691395.15;6468516.64;5.057;1;40704;36352;31232;45824;48908.0;Не определено
691393.44;6468517.81;0.0;2;28672;26368;22528;33792;42912.0;Не определено
691400.17;6468500.3;0.0;2;31232;31488;22784;45312;63.0;Не определено
691400.03;6468500.25;19.989;5;31232;31488;22784;45312;63.0;Не определено
691400.21;6468500.0;0.0;2;31744;30208;24064;42752;63.0;Не определено
691400.88;6468500.43;0.0;2;11008;12288;10496;18944;63.0;Не определено
691412.17;6468501.42;3.776;1;22272;21248;18944;29440;54590.0;Не определено
691397.53;6468521.73;0.0;2;45568;41984;33024;47616;49197.0;Не определено
691397.92;6468521.76;5.322;1;41472;38400;28672;45568;49197.0;Не определено
691398.27;6468522.68;0.0;2;43520;39680;33792;49152;49197.0;Не определено
691397.84;6468522.63;5.377;1;39936;37376;30464;43008;49197.0;Не определено
691394.55;6468523.28;4.443;1;39168;35840;27136;44288;50472.0;Не определено
691394.22;6468523.27;0.0;2;36864;34560;27136;43776;50472.0;Не определено
691399.26;6468524.94;0.0;2;33280;29184;23296;40192;45323.0;Не определено
691398.86;6468524.89;6.332;1;33024;30976;25600;39424;45323.0;Не определено
691399.72;6468527.17;0.0;2;37888;32768;26624;42240;51665.0;Не определено
691398.04;6468527.01;0.0;2;36096;33280;28160;47104;53179.0;Не определено
691398.35;6468527.03;4.253;1;30720;27392;23040;42752;53179.0;Не определено
691394.68;6468526.71;0.0;2;29696;26368;22016;38400;47250.0;Не определено
691395.09;6468526.73;5.47;1;24320;20992;16896;31744;47250.0;Не определено
691395.8;6468527.62;0.0;2;31232;27392;22016;38400;47250.0;Не определено
691395.37;6468527.57;5.352;1;21248;18688;16384;27904;47250.0;Не определено
691397.58;6468521.93;0.0;2;37888;34560;25600;41472;49197.0;Не определено
691398.73;6468524.15;0.0;2;34304;31232;25088;42240;45323.0;Не определено
691399.07;6468524.37;5.7;1;41216;36608;30976;45824;45323.0;Не определено
691399.43;6468524.62;0.0;2;39168;35072;28416;43008;45323.0;Не определено
691398.87;6468525.33;0.0;2;33536;32256;27392;41472;45323.0;Не определено
691399.17;6468525.51;4.867;1;29952;28416;22784;36096;45323.0;Не определено
691399.88;6468527.11;4.436;1;40448;35328;28416;44032;51665.0;Не определено
691398.18;6468527.5;0.0;2;32512;30464;25088;40704;53179.0;Не определено
